site_key,otu_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
1,otu_757,3.25,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_765,8,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_766,1.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_809,7.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_822,0.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,unidentified,Cyphellophora,13,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_831,3.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_845,0.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_persicinum,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_846,1.5,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_855,0.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA,Didymosphaeriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_857,2.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,Clathrosphaerina,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_859,0.625,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,unidentified,Clavaria,13,Saprotroph,Undefined Saprotroph,Clavarioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_865,0.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,Cyphellophora,13,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_869,0.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_875,15.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,Mariannaea_punicea,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_880,2.375,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_alpina,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_893,0.25,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Athelia,NA,Athelia,13,Pathotroph-Saprotroph-Symbiotroph,Epiphyte-Leaf Saprotroph-Lichen Parasite-Lichenized-Plant Pathogen-Wood Saprotroph,Corticioid-Thallus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_912,0.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,NA,Marasmius,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Undefined Saprotroph,Agaricoid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_913,77.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum_pygmaeum,Lachnum,13,Saprotroph,Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_919,3.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,NA,NA,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_923,0.625,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,unidentified,Serendipita,13,Symbiotroph,Orchid Mycorrhizal,NULL,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_928,1.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_929,0.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,unidentified,Cistella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_932,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA,Trichoderma,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_935,0.5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,BBRP1,BM,restored,16,9,restored
1,otu_940,2.5,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_944,37.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_956,81.375,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Geoglossum,unidentified,Geoglossum,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_962,0.625,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,unidentified,Ochroconis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_964,1,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella,Keissleriella_cladophila,Keissleriella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_970,0.125,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Dothideomycetes_fam_Incertae_sedis,Peltaster,Peltaster_fructicola,Peltaster,13,Pathotroph,Plant Pathogen,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_972,45.375,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_974,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,NA,Stagonospora,13,Pathotroph,Plant Pathogen,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_976,1,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,NA,Lachnum,13,Saprotroph,Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_978,2.375,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus_ranarum,Basidiobolus,13,Pathotroph-Saprotroph-Symbiotroph,Animal Endosymbiont-Animal Pathogen-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_981,8.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Microscypha,unidentified,Microscypha,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_988,0.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Leptospora,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_994,10.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_999,3,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1004,4.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_rosea,Clavaria,13,Saprotroph,Undefined Saprotroph,Clavarioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1006,0.5,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,NA,NA,Chaetosphaeriaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1009,3.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1025,1.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,NA,Leohumicola,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1033,8.75,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1039,35.625,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,Hemileucoglossum,NA,Geoglossaceae,9,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1040,17,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1042,4.75,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_minutissima,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1046,19.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,NA,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1051,8.125,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Subulicystidium,NA,Subulicystidium,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1053,2.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Arthrocladium,NA,Trichomeriaceae,9,Symbiotroph,Epiphyte,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1057,2.375,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus_deciduus,Apodus,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1063,6.125,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,unidentified,Tubeufiaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1065,152.875,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_exigua,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1071,16.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,Tricholomataceae,9,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Agaricoid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1079,2,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_cucumerina,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1081,2.375,Fungi,Ascomycota,Sordariomycetes,Xylariales,Amphisphaeriaceae,unidentified,unidentified,Amphisphaeriaceae,9,Saprotroph,Undefined Saprotroph,NULL,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1082,1.125,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_1088,11.75,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1107,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiobolus,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1115,1.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1116,0.125,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,Rhizophlyctis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1141,0.75,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,NA,Pseudeurotiaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1147,10.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia_flanaganii,Preussia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1151,29.875,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1158,0.125,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,Lindtneria,NA,Lindtneria,13,Saprotroph,Wood Saprotroph,Corticioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1161,2.125,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,Thelephoraceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Clavarioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1162,0.875,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA,Aureobasidium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph,Facultative Yeast,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1171,4.125,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1176,1.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Minimelanolocus,Minimelanolocus_obscurus,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1180,9.625,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces,Slopeiomyces_cylindrosporus,Magnaporthaceae,9,Pathotroph,Plant Pathogen,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1198,0.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium_fungicola,Lecanicillium,13,Pathotroph,Animal Pathogen,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1199,31.125,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1202,0.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1205,2.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_algeriense,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1207,93.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1220,0.5,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,unidentified,unidentified,Clavariaceae,9,Saprotroph-Symbiotroph,Lichenized-Undefined Saprotroph,Clavarioid,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1245,0.375,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,NA,Nigrospora,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1246,1,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_1247,5.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1250,0.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_longistriatum,Entoloma,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1256,1.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,NA,Lachnum,13,Saprotroph,Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1270,3,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Alatospora,Alatospora_acuminata,Alatospora,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1274,0.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_antarctica,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1277,0.875,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_biseptum,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1285,104.75,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,NA,NA,Didymellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1297,0.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,Cyphellophora,13,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1299,0.375,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_1304,53.25,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,Leohumicola_minima,Leohumicola,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1309,1,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Articulospora,Articulospora_proliferata,Articulospora,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1310,0.75,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Arnium,unidentified,Arnium,13,Saprotroph,Dung Saprotroph-Undefined Saprotroph,NULL,Highly Probable,BBRP1,BM,restored,16,9,restored
1,otu_1317,5.75,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1319,0.125,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,NA,Colletotrichum,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1332,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma_poliopus,Entoloma,13,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Soil Saprotroph-Undefined Saprotroph,Agaricoid,Possible,BBRP1,BM,restored,16,9,restored
1,otu_1335,1.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica_xeroderma,Deconica,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1342,0.25,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina,NA,Macrophomina,13,Pathotroph,Plant Pathogen,Microfungus,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1345,2.625,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylaria,Dactylaria_dimorphospora,Dactylaria,13,Pathotroph,Plant Pathogen,NULL,Probable,BBRP1,BM,restored,16,9,restored
1,otu_1349,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria_michotii,Paraphaeosphaeria,13,Saprotroph,Undefined Saprotroph,NULL,Probable,BBRP1,BM,restored,16,9,restored
